"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-PlayerLNameComparatorJaccard-record1Value","0-PlayerLNameComparatorJaccard-record2Value","0-PlayerLNameComparatorJaccard-record1PreprocessedValue","0-PlayerLNameComparatorJaccard-record2PreprocessedValue","0-PlayerLNameComparatorJaccard-similarity","0-PlayerLNameComparatorJaccard-postproccesedSimilarity","1-PlayerFNameComparatorJaccard-record1Value","1-PlayerFNameComparatorJaccard-record2Value","1-PlayerFNameComparatorJaccard-record1PreprocessedValue","1-PlayerFNameComparatorJaccard-record2PreprocessedValue","1-PlayerFNameComparatorJaccard-similarity","1-PlayerFNameComparatorJaccard-postproccesedSimilarity"
"LinearCombinationMatchingRule","newplayerTeamData_1414","newplayerTeamData_1399","0.0",,"ikechukwu","kaabi ayoub","ikechukwu","kaabi ayoub","0.0","0.0","ezenwa","el","ezenwa","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1414","newplayerTeamData_1396","0.0",,"ikechukwu","romain","ikechukwu","romain","0.0","0.0","ezenwa","saiss","ezenwa","saiss","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1414","newplayerTeamData_1397","0.0",,"ikechukwu","hakim","ikechukwu","hakim","0.0","0.0","ezenwa","ziyach","ezenwa","ziyach","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1414","newplayerTeamData_1394","0.0",,"ikechukwu","costa manuel","ikechukwu","costa manuel","0.0","0.0","ezenwa","da","ezenwa","da","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1414","newplayerTeamData_1395","0.0",,"ikechukwu","mehdi","ikechukwu","mehdi","0.0","0.0","ezenwa","benatia","ezenwa","benatia","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1414","newplayerTeamData_1392","0.0",,"ikechukwu","achraf","ikechukwu","achraf","0.0","0.0","ezenwa","hakimi","ezenwa","hakimi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1414","newplayerTeamData_1393","0.0",,"ikechukwu","hamza","ikechukwu","hamza","0.0","0.0","ezenwa","mendyl","ezenwa","mendyl","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1414","newplayerTeamData_1390","0.0",,"ikechukwu","jesus","ikechukwu","jesus","0.0","0.0","ezenwa","gallardo","ezenwa","gallardo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1414","newplayerTeamData_1391","0.0",,"ikechukwu","yassine","ikechukwu","yassine","0.0","0.0","ezenwa","bounou","ezenwa","bounou","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1398","newplayerTeamData_1398","1.0",,"ahmadi karim","ahmadi karim","ahmadi karim","ahmadi karim","1.0","1.0","el","el","el","el","1.0","1.0"
"LinearCombinationMatchingRule","newplayerTeamData_1398","newplayerTeamData_1397","0.0",,"ahmadi karim","hakim","ahmadi karim","hakim","0.0","0.0","el","ziyach","el","ziyach","0.0","0.0"
